ano,municipio,nome_municipio,populacao,fonte,metodo,obitos_causa_basica_cerebrovascular,taxa_100mil
2012,330290,Miguel Pereira,24754,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,17,68.67576957259433
2012,330300,Miracema,26810,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,19,70.86907870197687
2012,330310,Natividade,15076,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,11,72.96365083576545
2012,330320,Nilópolis,157986,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,102,64.56268276935931
2012,330330,Niterói,491807,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,310,63.03285638472003
2012,330340,Nova Friburgo,183391,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,117,63.79811441128518
2012,330350,Nova Iguaçu,801746,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,461,57.49950732526261
2012,330360,Paracambi,48129,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,28,58.17698269234765
2012,330370,Paraíba do Sul,41639,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,26,62.44146113019045
2012,330380,Paraty,38740,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,16,41.30098089829634
2012,330385,Paty do Alferes,26575,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,24,90.31044214487301
2012,330390,Petrópolis,297192,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,253,85.13015155185873
2012,330395,Pinheiral,23208,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,11,47.39744915546363
2012,330400,Piraí,26948,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,15,55.66275790411162
2012,330410,Porciúncula,18034,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,15,83.17622269047355
2012,330411,Porto Real,17272,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,10,57.89717461787865
2012,330412,Quatis,13105,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,8,61.04540251812285
2012,330414,Queimados,140374,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,73,52.003932352144986
2012,330415,Quissamã,21234,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,11,51.80371102948102
2012,330420,Resende,122068,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,71,58.16430186453452
2012,330430,Rio Bonito,56436,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,38,67.3329080728613
2012,330440,Rio Claro,17606,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,11,62.47870044303078
2012,330450,Rio das Flores,8703,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,5,57.451453521774106
2012,330452,Rio das Ostras,116134,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,47,40.47049098455233
2012,330455,Rio de Janeiro,6390290,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,4078,63.81557018539064
2012,330460,Santa Maria Madalena,10298,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,5,48.55311711011847
2012,330470,Santo Antônio de Pádua,40876,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,32,78.28554653097173
2012,330475,São Francisco de Itabapoana,41386,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,24,57.99062484898275
2012,330480,São Fidélis,37657,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,18,47.79987784475662
2012,330490,São Gonçalo,1016128,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,620,61.01593500031492
2012,330500,São João da Barra,33512,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,26,77.584148961566
2012,330510,São João de Meriti,460062,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,257,55.862035986453996
2012,330513,São José de Ubá,7093,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,6,84.59044128013534
2012,330515,São José do Vale do Rio Preto,20540,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,15,73.0282375851996
2012,330520,São Pedro da Aldeia,91542,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,39,42.603395162876055
2012,330530,São Sebastião do Alto,8970,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,2,22.296544035674472
2012,330540,Sapucaia,17581,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,10,56.87958591661453
2012,330550,Saquarema,77522,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,41,52.88821237842161
2012,330555,Seropédica,80138,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,37,46.170356135665976
2012,330560,Silva Jardim,21362,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,14,65.53693474393783
2012,330570,Sumidouro,15010,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,8,53.29780146568954
2012,330575,Tanguá,31438,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,17,54.07468668490362
2012,330580,Teresópolis,167622,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,95,56.675138108362866
2012,330590,Trajano de Moraes,10327,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,12,116.20025176721217
2012,330600,Três Rios,78256,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,42,53.670006133714985
2012,330610,Valença,72679,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,46,63.29201007168508
2012,330615,Varre-Sai,9720,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,4,41.15226337448559
2012,330620,Vassouras,34858,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,35,100.40736703195823
2012,330630,Volta Redonda,260180,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,170,65.33938042893382
2013,330010,Angra dos Reis,181486,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,69,38.019461556263295
2013,330015,Aperibé,10736,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,11,102.45901639344262
2013,330020,Araruama,118964,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,108,90.78376651760196
2013,330022,Areal,11785,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,3,25.45608824777259
2013,330023,Armação dos Búzios,29790,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,13,43.6388049681101
2013,330025,Arraial do Cabo,28627,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,15,52.398085723268245
2013,330030,Barra do Piraí,96261,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,84,87.26275438651167
2013,330040,Barra Mansa,179472,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,133,74.10626727288937
2013,330045,Belford Roxo,477583,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,221,46.27467895632801
2013,330050,Bom Jardim,25969,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,21,80.86564750279179
2013,330060,Bom Jesus do Itabapoana,35825,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,35,97.69713886950454
2013,330070,Cabo Frio,200380,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,98,48.90707655454636
2013,330080,Cachoeiras de Macacu,55632,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,34,61.11590451538683
2013,330090,Cambuci,14862,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,10,67.28569506122999
2013,330093,Carapebus,14408,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,4,27.762354247640204
2013,330095,Comendador Levy Gasparian,8240,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,4,48.543689320388346
2013,330100,Campos dos Goytacazes,477208,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,329,68.9426832743793
2013,330110,Cantagalo,19825,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,9,45.39722572509458
2013,330115,Cardoso Moreira,12599,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,4,31.748551472339077
2013,330120,Carmo,17944,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,20,111.45786892554615
2013,330130,Casimiro de Abreu,38492,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,21,54.55679102151096
2013,330140,Conceição de Macabu,21844,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,11,50.35707745834096
2013,330150,Cordeiro,20863,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,20,95.8634903896851
2013,330160,Duas Barras,11070,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,5,45.16711833785004
2013,330170,Duque de Caxias,873921,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,507,58.01439718235401
2013,330180,Engenheiro Paulo de Frontin,13505,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,13,96.26064420584969
2013,330185,Guapimirim,54706,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,30,54.83859174496399
2013,330187,Iguaba Grande,24788,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,20,80.68420203324189
2013,330190,Itaboraí,225263,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,103,45.72433111518536
2013,330200,Itaguaí,115542,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,63,54.525627044711015
2013,330205,Italva,14405,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,7,48.59423811176675
2013,330210,Itaocara,22870,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,16,69.96064713598601
2013,330220,Itaperuna,98004,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,80,81.62932125219379
2013,330225,Itatiaia,29744,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,19,63.878429263044644
2013,330227,Japeri,98393,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,43,43.70229589503318
2013,330230,Laje do Muriaé,7385,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,5,67.70480704129993
2013,330240,Macaé,224442,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,75,33.41620552303045
2013,330245,Macuco,5360,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,6,111.9402985074627
2013,330250,Magé,232419,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,156,67.12015799052574
2013,330260,Mangaratiba,39210,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,11,28.054067839836776
2013,330270,Maricá,139552,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,63,45.14446227929374
2013,330280,Mendes,18072,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,19,105.13501549358124
2013,330285,Mesquita,170185,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,112,65.81073537620824
2013,330290,Miguel Pereira,24815,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,19,76.566592786621
2013,330300,Miracema,26786,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,20,74.66587023071754
2013,330310,Natividade,15069,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,17,112.81438715243215
2013,330320,Nilópolis,158288,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,105,66.33478216921056
2013,330330,Niterói,494200,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,316,63.94172399838122
2013,330340,Nova Friburgo,184122,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,154,83.64019508803946
2013,330350,Nova Iguaçu,804815,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,467,58.02575747221411
2013,330360,Paracambi,48705,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,25,51.3294322964788
2013,330370,Paraíba do Sul,41955,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,25,59.587653438207596
2013,330380,Paraty,39434,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,15,38.03824111173099
2013,330385,Paty do Alferes,26696,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,25,93.64698831285585
2013,330390,Petrópolis,297888,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,271,90.97378880653132
2013,330395,Pinheiral,23488,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,12,51.08991825613079
2013,330400,Piraí,27311,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,16,58.58445315074512
2013,330410,Porciúncula,18188,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,13,71.47569826259071
2013,330411,Porto Real,17663,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,10,56.6155239766744
2013,330412,Quatis,13283,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,4,30.113679138748775
2013,330414,Queimados,141753,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,86,60.66891000543198
2013,330415,Quissamã,21806,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,9,41.273044116298266
2013,330420,Resende,123385,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,67,54.301576366657216
2013,330430,Rio Bonito,56942,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,50,87.80864739559551
2013,330440,Rio Claro,17709,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,11,62.11530860014682
2013,330450,Rio das Flores,8783,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,3,34.15689399977229
2013,330452,Rio das Ostras,122196,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,43,35.189367900749616
2013,330455,Rio de Janeiro,6429923,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,3927,61.073826233999995
2013,330460,Santa Maria Madalena,10282,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,7,68.08014005057382
2013,330470,Santo Antônio de Pádua,41035,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,35,85.29304252467406
2013,330475,São Francisco de Itabapoana,41397,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,17,41.065777713360866
2013,330480,São Fidélis,37717,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,26,68.9344327491582
2013,330490,São Gonçalo,1025507,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,616,60.06784936621593
2013,330500,São João da Barra,33951,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,27,79.52637624812229
2013,330510,São João de Meriti,460799,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,262,56.85776227812994
2013,330513,São José de Ubá,7143,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,6,83.99832003359933
2013,330515,São José do Vale do Rio Preto,20704,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,12,57.959814528593505
2013,330520,São Pedro da Aldeia,93659,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,29,30.963388462400836
2013,330530,São Sebastião do Alto,9012,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,2,22.192632046160675
2013,330540,Sapucaia,17610,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,9,51.107325383304946
2013,330550,Saquarema,79421,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,38,47.8462875058234
2013,330555,Seropédica,81260,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,50,61.53088850603003
2013,330560,Silva Jardim,21366,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,11,51.48366563699335
2013,330570,Sumidouro,15070,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,9,59.72130059721301
2013,330575,Tanguá,31844,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,21,65.94648913453084
2013,330580,Teresópolis,169849,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,103,60.64209974742271
2013,330590,Trajano de Moraes,10347,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,3,28.993911278631487
2013,330600,Três Rios,78723,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,61,77.48688439210905
2013,330610,Valença,73154,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,66,90.22063045082976
2013,330615,Varre-Sai,9861,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,6,60.8457560085184
2013,330620,Vassouras,35112,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,30,85.44087491455912
2013,330630,Volta Redonda,261522,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,171,65.38646844242548
2014,330010,Angra dos Reis,184940,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,81,43.79798853682275
2014,330015,Aperibé,10882,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,8,73.51589781290204
2014,330020,Araruama,120948,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,104,85.98736647154149
2014,330022,Areal,11879,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,6,50.5093021298089
2014,330023,Armação dos Búzios,30439,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,7,22.996813298728604
2014,330025,Arraial do Cabo,28866,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,13,45.035682117369916
2014,330030,Barra do Piraí,96568,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,87,90.09195592742938
2014,330040,Barra Mansa,179697,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,132,73.45698592630929
2014,330045,Belford Roxo,479386,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,217,45.26623639405406
2014,330050,Bom Jardim,26126,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,20,76.55209369976268
2014,330060,Bom Jesus do Itabapoana,35896,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,27,75.21729440606195
2014,330070,Cabo Frio,204486,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,92,44.990855119665895
2014,330080,Cachoeiras de Macacu,55967,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,47,83.9780584987582
2014,330090,Cambuci,14849,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,9,60.610142097110916
2014,330093,Carapebus,14713,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,8,54.37368313736152
2014,330095,Comendador Levy Gasparian,8245,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,4,48.51425106124924
2014,330100,Campos dos Goytacazes,480648,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,302,62.83184367770176
2014,330110,Cantagalo,19792,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,12,60.63055780113177
2014,330115,Cardoso Moreira,12578,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,9,71.55350612179997
2014,330120,Carmo,18074,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,10,55.32809560694921
2014,330130,Casimiro de Abreu,39414,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,16,40.59471253869183
2014,330140,Conceição de Macabu,22006,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,14,63.61901299645551
2014,330150,Cordeiro,20965,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,15,71.54781779155736
2014,330160,Duas Barras,11096,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,9,81.11031002162942
2014,330170,Duque de Caxias,878402,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,461,52.48166556997821
2014,330180,Engenheiro Paulo de Frontin,13566,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,7,51.59958720330237
2014,330185,Guapimirim,55626,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,27,48.53845324129004
2014,330187,Iguaba Grande,25354,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,18,70.9947148378954
2014,330190,Itaboraí,227168,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,110,48.42231300183125
2014,330200,Itaguaí,117374,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,50,42.59887198186992
2014,330205,Italva,14489,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,9,62.11608806680931
2014,330210,Itaocara,22824,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,20,87.62705923589205
2014,330220,Itaperuna,98521,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,76,77.14091411983233
2014,330225,Itatiaia,29996,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,13,43.339111881584216
2014,330227,Japeri,99141,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,36,36.311919387538964
2014,330230,Laje do Muriaé,7341,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,2,27.24424465331699
2014,330240,Macaé,229624,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,75,32.662091070619795
2014,330245,Macuco,5380,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,4,74.34944237918215
2014,330250,Magé,233634,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,189,80.89576003492643
2014,330260,Mangaratiba,40008,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,14,34.99300139972006
2014,330270,Maricá,143111,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,62,43.32301500234084
2014,330280,Mendes,18086,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,19,105.05363264403407
2014,330285,Mesquita,170473,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,84,49.27466519624808
2014,330290,Miguel Pereira,24829,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,21,84.57851705666761
2014,330300,Miracema,26724,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,20,74.83909594372099
2014,330310,Natividade,15040,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,11,73.13829787234042
2014,330320,Nilópolis,158299,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,105,66.33017264796366
2014,330330,Niterói,495470,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,276,55.70468444103579
2014,330340,Nova Friburgo,184460,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,129,69.93386099967472
2014,330350,Nova Iguaçu,806177,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,457,56.687303160472204
2014,330360,Paracambi,49120,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,23,46.82410423452769
2014,330370,Paraíba do Sul,42159,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,27,64.0432647833203
2014,330380,Paraty,39965,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,17,42.53722006755911
2014,330385,Paty do Alferes,26758,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,15,56.058001345392036
2014,330390,Petrópolis,298017,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,249,83.55228057459809
2014,330395,Pinheiral,23691,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,10,42.21012198725254
2014,330400,Piraí,27579,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,24,87.02273468943761
2014,330410,Porciúncula,18293,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,13,71.06543486579565
2014,330411,Porto Real,17970,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,11,61.21313299944351
2014,330412,Quatis,13415,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,10,74.54342154304882
2014,330414,Queimados,142709,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,67,46.94868578716129
2014,330415,Quissamã,22261,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,12,53.90593414491712
2014,330420,Resende,124316,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,62,49.8729045336079
2014,330430,Rio Bonito,57284,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,31,54.11633265833392
2014,330440,Rio Claro,17768,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,9,50.65285907248987
2014,330450,Rio das Flores,8838,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,7,79.20343969223806
2014,330452,Rio das Ostras,127171,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,47,36.95811151913565
2014,330455,Rio de Janeiro,6453682,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,3866,59.9037882560684
2014,330460,Santa Maria Madalena,10253,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,10,97.53242953281966
2014,330470,Santo Antônio de Pádua,41108,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,36,87.5741948039311
2014,330475,São Francisco de Itabapoana,41343,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,24,58.050939699586394
2014,330480,São Fidélis,37710,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,20,53.036329885971895
2014,330490,São Gonçalo,1031903,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,560,54.26866672545772
2014,330500,São João da Barra,34273,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,18,52.51947597233975
2014,330510,São João de Meriti,460711,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,234,50.79105990523343
2014,330513,São José de Ubá,7175,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,3,41.81184668989547
2014,330515,São José do Vale do Rio Preto,20812,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,9,43.2442821449164
2014,330520,São Pedro da Aldeia,95318,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,43,45.11215090539038
2014,330530,São Sebastião do Alto,9033,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,6,66.42311524410495
2014,330540,Sapucaia,17608,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,12,68.15084052703317
2014,330550,Saquarema,80915,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,45,55.613915837607365
2014,330555,Seropédica,82090,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,44,53.59970763795834
2014,330560,Silva Jardim,21336,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,13,60.929883764529436
2014,330570,Sumidouro,15099,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,13,86.09841711371614
2014,330575,Tanguá,32140,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,13,40.44803982576229
2014,330580,Teresópolis,171482,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,121,70.56134171516544
2014,330590,Trajano de Moraes,10348,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,10,96.63703131039814
2014,330600,Três Rios,78998,"IBGE/SIDRA tabela 6579, variável 9324",estimativa_1_julho,53,67.09030608369832
