sistema,ano,comparacao,z,p_valor,p_bonferroni,p_bonferroni_global
SIM,2015,Baixada Litorânea - Noroeste,-1.4882619117112839,0.13668183545858312,1,1
SIM,2015,Centro-Sul - Noroeste,0.49722878412443305,0.6190277254890008,1,1
SIM,2015,Médio Paraíba - Noroeste,0.5349187067209511,0.5927060721504303,1,1
SIM,2015,Metropolitana I - Noroeste,-0.5019360510374837,0.6157125050299523,1,1
SIM,2015,Metropolitana II - Noroeste,-0.2642615575825168,0.7915783802228566,1,1
SIM,2015,Baía da Ilha Grande - Norte,-0.3557777959797406,0.7220069787652308,1,1
SIM,2015,Baixada Litorânea - Norte,0.5352351919585058,0.5924872341851903,1,1
SIM,2015,Centro-Sul - Norte,2.3528613006906904,0.01862958154698039,0.670664935691294,1
SIM,2015,Médio Paraíba - Norte,2.4629492512485127,0.013779941867166915,0.49607790721800893,1
SIM,2015,Metropolitana I - Norte,1.5216496810874431,0.12809688206641456,1,1
SIM,2015,Metropolitana II - Norte,1.606535662041541,0.10815626585943966,1,1
SIM,2015,Noroeste - Norte,2.0107499521083145,0.04435187488761053,1,1
SIM,2015,Baía da Ilha Grande - Serrana,-1.58514404723997,0.11293360979275746,1,1
SIM,2015,Baixada Litorânea - Serrana,-1.268899072190692,0.20447706329097498,1,1
SIM,2015,Centro-Sul - Serrana,0.7481594325849396,0.45436399708938224,1,1
SIM,2015,Médio Paraíba - Serrana,0.8001080076486794,0.4236482220634778,1,1
SIM,2015,Metropolitana I - Serrana,-0.2549919287832195,0.7987293331267804,1,1
SIM,2015,Metropolitana II - Serrana,-0.03269669848500585,0.9739164567124322,1,1
SIM,2015,Noroeste - Serrana,0.261244116306165,0.7939042591023275,1,1
SIM,2015,Norte - Serrana,-1.8052751610338316,0.07103163452624714,1,1
SIM,2016,Baía da Ilha Grande - Baixada Litorânea,0.549947116724494,0.582355646092917,1,1
SIM,2016,Baía da Ilha Grande - Centro-Sul,-0.44564680148364194,0.6558523979805764,1,1
SIM,2016,Baixada Litorânea - Centro-Sul,-1.465474567597437,0.14279148615168014,1,1
SIM,2016,Baía da Ilha Grande - Médio Paraíba,0.2078969248685484,0.8353094503162592,1,1
SIM,2016,Baixada Litorânea - Médio Paraíba,-0.5320790161163937,0.5946712701307837,1,1
SIM,2016,Centro-Sul - Médio Paraíba,0.9985592494239164,0.3180082490579218,1,1
SIM,2016,Baía da Ilha Grande - Metropolitana I,-0.029008873237471908,0.9768575137535441,1,1
SIM,2016,Baixada Litorânea - Metropolitana I,-0.8892279447424657,0.3738805872726573,1,1
SIM,2016,Centro-Sul - Metropolitana I,0.6414103207978444,0.5212561292139805,1,1
SIM,2016,Médio Paraíba - Metropolitana I,-0.37458095645751416,0.7079721380846744,1,1
SIM,2016,Baía da Ilha Grande - Metropolitana II,-0.3745029431365694,0.7080301673469036,1,1
SIM,2016,Baixada Litorânea - Metropolitana II,-1.3312956551252175,0.18309174731001182,1,1
SIM,2016,Centro-Sul - Metropolitana II,0.09509254679465819,0.9242413180461141,1,1
SIM,2016,Médio Paraíba - Metropolitana II,-0.8705251663895605,0.3840134721919843,1,1
SIM,2016,Metropolitana I - Metropolitana II,-0.5237305879091668,0.6004659376136519,1,1
SIM,2016,Baía da Ilha Grande - Noroeste,-0.4377697936169216,0.6615531698183921,1,1
SIM,2016,Baixada Litorânea - Noroeste,-1.5273005352582434,0.1266862964546493,1,1
SIM,2016,Centro-Sul - Noroeste,0.030819965958126038,0.9754131174507378,1,1
SIM,2016,Médio Paraíba - Noroeste,-1.0356553884608537,0.30036294180808165,1,1
SIM,2016,Metropolitana I - Noroeste,-0.6536562671814309,0.5133332845964422,1,1
SIM,2016,Metropolitana II - Noroeste,-0.07086343443553506,0.9435064452774635,1,1
SIM,2016,Baía da Ilha Grande - Norte,-0.31208578594714104,0.7549753286145675,1,1
SIM,2016,Baixada Litorânea - Norte,-1.2407313248445904,0.21470501832947414,1,1
SIM,2016,Centro-Sul - Norte,0.18565687707528547,0.852713847401543,1,1
SIM,2016,Médio Paraíba - Norte,-0.7761592946942149,0.43765493697678237,1,1
SIM,2016,Metropolitana I - Norte,-0.4293647162138213,0.6676578269913311,1,1
SIM,2016,Metropolitana II - Norte,0.08827119022206294,0.9296611364245259,1,1
SIM,2016,Noroeste - Norte,0.16682433523365606,0.8675082702563345,1,1
SIM,2016,Baía da Ilha Grande - Serrana,-0.07007710199999863,0.9441322918450501,1,1
SIM,2016,Baixada Litorânea - Serrana,-0.9820400151373987,0.3260801350835777,1,1
SIM,2016,Centro-Sul - Serrana,0.6008534303143299,0.5479376132102791,1,1
SIM,2016,Médio Paraíba - Serrana,-0.45445228196475934,0.6495033296305657,1,1
SIM,2016,Metropolitana I - Serrana,-0.06573125275300759,0.9475917901115396,1,1
SIM,2016,Metropolitana II - Serrana,0.4800153607373198,0.631216470589154,1,1
SIM,2016,Noroeste - Serrana,0.6122408124475781,0.5403784428847214,1,1
SIM,2016,Norte - Serrana,0.3826209397181533,0.7020008420070747,1,1
SIM,2017,Baía da Ilha Grande - Baixada Litorânea,-0.5897708734528198,0.5553442723750149,1,1
SIM,2017,Baía da Ilha Grande - Centro-Sul,-3.0759111149211367,0.00209860395456067,0.07554974236418413,1
SIM,2017,Baixada Litorânea - Centro-Sul,-3.6594993488004572,2.527084853152038e-4,0.009097505471347337,0.2820226696117674
SIM,2017,Baía da Ilha Grande - Médio Paraíba,-2.0354559388292786,0.04180501767590639,1,1
SIM,2017,Baixada Litorânea - Médio Paraíba,-2.1618443312345517,0.03063017713709576,1,1
SIM,2017,Centro-Sul - Médio Paraíba,1.6603780804289656,0.09683841692359486,1,1
SIM,2017,Baía da Ilha Grande - Metropolitana I,-1.1216764318489136,0.2620000408650476,1,1
SIM,2017,Baixada Litorânea - Metropolitana I,-0.7842698922482727,0.43288176191172023,1,1
SIM,2017,Centro-Sul - Metropolitana I,3.037952519415245,0.002381914812129535,0.08574893323666326,1
SIM,2017,Médio Paraíba - Metropolitana I,1.444812260621842,0.1485106262871467,1,1
SIM,2017,Baía da Ilha Grande - Metropolitana II,-1.4293528996379055,0.15290282871028874,1,1
SIM,2017,Baixada Litorânea - Metropolitana II,-1.2289579619081086,0.21908756783259906,1,1
SIM,2017,Centro-Sul - Metropolitana II,2.332937148028953,0.019651444317606497,0.7074519954338339,1
SIM,2017,Médio Paraíba - Metropolitana II,0.8186239369571202,0.4130010056669197,1,1
SIM,2017,Metropolitana I - Metropolitana II,-0.5190122943243994,0.6037521678653786,1,1
SIM,2017,Baía da Ilha Grande - Noroeste,-1.793057099883007,0.0729637943523902,1,1
SIM,2017,Baixada Litorânea - Noroeste,-1.8074197814109882,0.0706968519406303,1,1
SIM,2017,Centro-Sul - Noroeste,2.0834296987693173,0.03721207353509119,1,1
SIM,2017,Médio Paraíba - Noroeste,0.41318272301651887,0.6794727452549864,1,1
SIM,2017,Metropolitana I - Noroeste,-1.0602424590612567,0.2890343093550326,1,1
SIM,2017,Metropolitana II - Noroeste,-0.4510162337511674,0.6519778488887875,1,1
SIM,2017,Baía da Ilha Grande - Norte,-0.792697896305738,0.42795385626667,1,1
SIM,2017,Baixada Litorânea - Norte,-0.3052017930457127,0.7602124668647219,1,1
SIM,2017,Centro-Sul - Norte,3.2566933168913486,0.0011271814630670787,0.040578532670414835,1
SIM,2017,Médio Paraíba - Norte,1.7811558282496427,0.07488699747962035,1,1
SIM,2017,Metropolitana I - Norte,0.4435195969681229,0.6573899477172935,1,1
SIM,2017,Metropolitana II - Norte,0.9003661402650396,0.36792543375044007,1,1
SIM,2017,Noroeste - Norte,1.429817421891999,0.15276942749311412,1,1
SIM,2017,Baía da Ilha Grande - Serrana,-0.7203926085599863,0.47128329964727333,1,1
SIM,2017,Baixada Litorânea - Serrana,-0.16927268681973542,0.8655821587062373,1,1
SIM,2017,Centro-Sul - Serrana,3.7834383741082958,1.5467663517778856e-4,0.005568358866400388,0.17261912485841202
SIM,2017,Médio Paraíba - Serrana,2.1747978281555462,0.02964526992360325,1,1
SIM,2017,Metropolitana I - Serrana,0.6754452869102165,0.4993929013866747,1,1
SIM,2017,Metropolitana II - Serrana,1.157602261256376,0.2470263860551771,1,1
SIM,2017,Noroeste - Serrana,1.7918461474251104,0.07315761434500945,1,1
SIM,2017,Norte - Serrana,0.16417916686088027,0.8695901009947378,1,1
SIM,2018,Baía da Ilha Grande - Baixada Litorânea,0.19342967553758061,0.846622476547082,1,1
SIM,2018,Baía da Ilha Grande - Centro-Sul,-1.695354215005854,0.09000824585732026,1,1
SIM,2018,Baixada Litorânea - Centro-Sul,-2.7802146082419945,0.005432298508301026,0.19556274629883694,1
SIM,2018,Baía da Ilha Grande - Médio Paraíba,-1.416599976429878,0.15659991543284324,1,1
SIM,2018,Baixada Litorânea - Médio Paraíba,-2.4329859668445497,0.014974881257966331,0.539095725286788,1
SIM,2018,Centro-Sul - Médio Paraíba,0.47085348549478107,0.6377453666575408,1,1
SIM,2018,Baía da Ilha Grande - Metropolitana I,-1.0008061266927808,0.3169205469853991,1,1
SIM,2018,Baixada Litorânea - Metropolitana I,-1.8061531533375659,0.07089442011621672,1,1
SIM,2018,Centro-Sul - Metropolitana I,1.097686299001765,0.27234149450940537,1,1
SIM,2018,Médio Paraíba - Metropolitana I,0.6574278011295152,0.510905880455558,1,1
SIM,2018,Baía da Ilha Grande - Metropolitana II,-0.998674515030851,0.3179523901003212,1,1
SIM,2018,Baixada Litorânea - Metropolitana II,-1.726156135148751,0.08431932711528396,1,1
SIM,2018,Centro-Sul - Metropolitana II,0.9799060536363842,0.3271324944984255,1,1
SIM,2018,Médio Paraíba - Metropolitana II,0.5638360833796879,0.572865692386729,1,1
SIM,2018,Metropolitana I - Metropolitana II,-0.04482378905528909,0.9642477632226891,1,1
SIM,2018,Baía da Ilha Grande - Noroeste,-0.6746452298890914,0.4999011895736535,1,1
SIM,2018,Baixada Litorânea - Noroeste,-1.3300527531262372,0.1835008908402951,1,1
SIM,2018,Centro-Sul - Noroeste,1.6259244263242463,0.10396573317133845,1,1
SIM,2018,Médio Paraíba - Noroeste,1.2047664594197192,0.2282934715288725,1,1
SIM,2018,Metropolitana I - Noroeste,0.5343190220721602,0.5931208337528915,1,1
SIM,2018,Metropolitana II - Noroeste,0.5388573660202164,0.5899852769477036,1,1
SIM,2018,Baía da Ilha Grande - Norte,-0.29960235450925543,0.7644804879966396,1,1
SIM,2018,Baixada Litorânea - Norte,-0.7118356360057285,0.4765665626351751,1,1
SIM,2018,Centro-Sul - Norte,1.9942265527794067,0.04612730161630217,1,1
SIM,2018,Médio Paraíba - Norte,1.6207338463675551,0.1050747314725114,1,1
SIM,2018,Metropolitana I - Norte,1.0120739739325781,0.3115026852644058,1,1
SIM,2018,Metropolitana II - Norte,0.9886373304871019,0.3228406148409389,1,1
SIM,2018,Noroeste - Norte,0.5359047229187357,0.5920244001880741,1,1
SIM,2018,Baía da Ilha Grande - Serrana,-1.278206340479976,0.20117668110519665,1,1
SIM,2018,Baixada Litorânea - Serrana,-2.2716136139625625,0.023109857892435148,0.8319548841276653,1
SIM,2018,Centro-Sul - Serrana,0.7313613796944309,0.4645584483198212,1,1
SIM,2018,Médio Paraíba - Serrana,0.25725852370573654,0.7969792084088934,1,1
SIM,2018,Metropolitana I - Serrana,-0.42498654797203234,0.6708464810780204,1,1
SIM,2018,Metropolitana II - Serrana,-0.34505452018218896,0.7300533836189953,1,1
SIM,2018,Noroeste - Serrana,-0.9894153443742707,0.32245997011106364,1,1
SIM,2018,Norte - Serrana,-1.4358720355968506,0.15103875713323353,1,1
SIM,2019,Baía da Ilha Grande - Baixada Litorânea,-0.12705674765703814,0.8988954843088395,1,1
SIM,2019,Baía da Ilha Grande - Centro-Sul,-1.8736129355993103,0.06098379381311967,1,1
SIM,2019,Baixada Litorânea - Centro-Sul,-2.5708610985852176,0.0101446006127216,0.3652056220579776,1
SIM,2019,Baía da Ilha Grande - Médio Paraíba,-0.8896054459491385,0.3736777809633323,1,1
SIM,2019,Baixada Litorânea - Médio Paraíba,-1.1457920730616036,0.2518811958663,1,1
SIM,2019,Centro-Sul - Médio Paraíba,1.5393847699148258,0.12371038993428687,1,1
SIM,2019,Baía da Ilha Grande - Metropolitana I,-0.546333779305721,0.5848365206188033,1,1
SIM,2019,Baixada Litorânea - Metropolitana I,-0.6282905642360704,0.5298136117645855,1,1
SIM,2019,Centro-Sul - Metropolitana I,2.056886278740359,0.03969716614927596,1,1
SIM,2019,Médio Paraíba - Metropolitana I,0.542760161397623,0.5872949460437067,1,1
SIM,2019,Baía da Ilha Grande - Metropolitana II,-0.892565347808823,0.37208998305626007,1,1
SIM,2019,Baixada Litorânea - Metropolitana II,-1.1130356191489064,0.26569313201510497,1,1
SIM,2019,Centro-Sul - Metropolitana II,1.389256826504818,0.16475466718945647,1,1
SIM,2019,Médio Paraíba - Metropolitana II,-0.04718293584767279,0.9623674275949748,1,1
SIM,2019,Metropolitana I - Metropolitana II,-0.5496812026253863,0.5825380519450434,1,1
SIM,2019,Baía da Ilha Grande - Noroeste,-1.0629410399808128,0.2878086901202583,1,1
SIM,2019,Baixada Litorânea - Noroeste,-1.419773098471004,0.1556737491428742,1,1
SIM,2019,Centro-Sul - Noroeste,1.3136154379485694,0.18897565083030318,1,1
SIM,2019,Médio Paraíba - Noroeste,-0.26625998406289475,0.7900389890969122,1,1
SIM,2019,Metropolitana I - Noroeste,-0.8197689148963446,0.41234785496538395,1,1
SIM,2019,Metropolitana II - Noroeste,-0.19782708779920266,0.8431803519844243,1,1
SIM,2019,Baía da Ilha Grande - Norte,-1.0610916722202792,0.2886482421098767,1,1
SIM,2019,Baixada Litorânea - Norte,-1.3575593109065995,0.17460356143864397,1,1
SIM,2019,Centro-Sul - Norte,1.144733134747125,0.2523197211812924,1,1
SIM,2019,Médio Paraíba - Norte,-0.30197078942510513,0.7626743307544038,1,1
SIM,2019,Metropolitana I - Norte,-0.8044690562028187,0.42112613327308185,1,1
SIM,2019,Metropolitana II - Norte,-0.23833221359956924,0.8116234382363644,1,1
SIM,2019,Noroeste - Norte,-0.06126734435572333,0.9511462973560957,1,1
SIM,2019,Baía da Ilha Grande - Serrana,-0.7007710199999866,0.4834459263533794,1,1
SIM,2019,Baixada Litorânea - Serrana,-0.8747909082210776,0.3816876850392927,1,1
SIM,2019,Centro-Sul - Serrana,1.9020564503713828,0.05716377503048872,1,1
SIM,2019,Médio Paraíba - Serrana,0.32638966884252096,0.7441295530053269,1,1
SIM,2019,Metropolitana I - Serrana,-0.23685916940307888,0.8127660467828921,1,1
SIM,2019,Metropolitana II - Serrana,0.3492285667972964,0.726917721481716,1,1
SIM,2019,Noroeste - Serrana,0.6101038462610247,0.5417930189326393,1,1
SIM,2019,Norte - Serrana,0.6121935035490452,0.5404097392551629,1,1
SIM,2020,Baía da Ilha Grande - Baixada Litorânea,0.33565737813874286,0.7371292501450851,1,1
SIM,2020,Baía da Ilha Grande - Centro-Sul,-1.5588156205087385,0.1190400260007081,1,1
SIM,2020,Baixada Litorânea - Centro-Sul,-2.7885887486282654,0.005293824071577194,0.19057766657677896,1
SIM,2020,Baía da Ilha Grande - Médio Paraíba,-0.807413638442968,0.4194282119594745,1,1
SIM,2020,Baixada Litorânea - Médio Paraíba,-1.7332656168832652,0.08304846902529738,1,1
SIM,2020,Centro-Sul - Médio Paraíba,1.1793203398305818,0.23827064199904543,1,1
SIM,2020,Baía da Ilha Grande - Metropolitana I,-0.42062866194334264,0.6740262608683949,1,1
SIM,2020,Baixada Litorânea - Metropolitana I,-1.1501653252488615,0.25007578481750037,1,1
SIM,2020,Centro-Sul - Metropolitana I,1.7624206314649855,0.07799825534734292,1,1
SIM,2020,Médio Paraíba - Metropolitana I,0.6115607452367583,0.5408284165171537,1,1
SIM,2020,Baía da Ilha Grande - Metropolitana II,-1.0860585350960505,0.27745309580901956,1,1
SIM,2020,Baixada Litorânea - Metropolitana II,-2.05671594067304,0.03971355790227508,1,1
SIM,2020,Centro-Sul - Metropolitana II,0.6574970378373519,0.5108613750162754,1,1
SIM,2020,Médio Paraíba - Metropolitana II,-0.4600336245148088,0.6454920856635394,1,1
SIM,2020,Metropolitana I - Metropolitana II,-1.0262288546868803,0.3047837233757921,1,1
SIM,2020,Baía da Ilha Grande - Noroeste,-1.142399255945528,0.25328810041391425,1,1
SIM,2020,Baixada Litorânea - Noroeste,-2.2649250538560586,0.02351727903040461,0.8466220450945661,1
SIM,2020,Centro-Sul - Noroeste,0.699955671315661,0.48395498848774526,1,1
SIM,2020,Médio Paraíba - Noroeste,-0.5259234369890965,0.5989414041256498,1,1
SIM,2020,Metropolitana I - Noroeste,-1.149595471731012,0.25031052411544114,1,1
SIM,2020,Metropolitana II - Noroeste,-0.017715858608883764,0.9858655292929557,1,1
SIM,2020,Baía da Ilha Grande - Norte,0.1310760300977991,0.895715162757464,1,1
SIM,2020,Baixada Litorânea - Norte,-0.29071150020081277,0.7712719754126036,1,1
SIM,2020,Centro-Sul - Norte,2.423501478309579,0.015371690699268713,0.5533808651736737,1
SIM,2020,Médio Paraíba - Norte,1.380100873544425,0.16755558837305826,1,1
SIM,2020,Metropolitana I - Norte,0.8139056433723532,0.4156990075063299,1,1
SIM,2020,Metropolitana II - Norte,1.7212882093302224,0.0851985379668175,1,1
SIM,2020,Noroeste - Norte,1.888953424172238,0.0588980699142584,1,1
SIM,2020,Baía da Ilha Grande - Serrana,-1.152067556879978,0.24929331356436407,1,1
SIM,2020,Baixada Litorânea - Serrana,-2.3039175618289236,0.021227271676782893,0.7641817803641842,1
SIM,2020,Centro-Sul - Serrana,0.7081025372306509,0.47888158411712434,1,1
SIM,2020,Médio Paraíba - Serrana,-0.5383162940979076,0.5903587041076084,1,1
SIM,2020,Metropolitana I - Serrana,-1.172962872402809,0.24081069475002057,1,1
SIM,2020,Metropolitana II - Serrana,-0.020870233075535236,0.9833491720149485,1,1
SIM,2020,Noroeste - Serrana,-0.003205449279829894,0.997442425888993,1,1
SIM,2020,Norte - Serrana,-1.920061442949277,0.054850138814646336,1,1
SIM,2021,Baía da Ilha Grande - Baixada Litorânea,-0.6163200446050366,0.5376833120046668,1,1
SIM,2021,Baía da Ilha Grande - Centro-Sul,-2.0499752868247527,0.04036684248390977,1,1
SIM,2021,Baixada Litorânea - Centro-Sul,-2.1102833773403096,0.03483395451080431,1,1
SIM,2021,Baía da Ilha Grande - Médio Paraíba,-0.957292816836573,0.3384194799385676,1,1
SIM,2021,Baixada Litorânea - Médio Paraíba,-0.49563524788924307,0.6201517794837546,1,1
SIM,2021,Centro-Sul - Médio Paraíba,1.7084838544888037,0.08754659969065982,1,1
SIM,2021,Baía da Ilha Grande - Metropolitana I,-0.928283943599101,0.3532603006685696,1,1
SIM,2021,Baixada Litorânea - Metropolitana I,-0.45190272601666276,0.6513390605310247,1,1
SIM,2021,Centro-Sul - Metropolitana I,1.752216376361384,0.07973660875068789,1,1
SIM,2021,Médio Paraíba - Metropolitana I,0.04586705589275689,0.9634162121183143,1,1
SIM,2021,Baía da Ilha Grande - Metropolitana II,-1.1172671136907648,0.26388013226434676,1,1
SIM,2021,Baixada Litorânea - Metropolitana II,-0.7380992917871104,0.4604541140999444,1,1
SIM,2021,Centro-Sul - Metropolitana II,1.3158997189775108,0.18820770310382626,1,1
SIM,2021,Médio Paraíba - Metropolitana II,-0.28781590867080353,0.7734876590597601,1,1
SIM,2021,Metropolitana I - Metropolitana II,-0.3302805509337089,0.7411879872690195,1,1
SIM,2021,Baía da Ilha Grande - Noroeste,-0.45126269821470355,0.651800225936974,1,1
SIM,2021,Baixada Litorânea - Noroeste,0.2773796936231337,0.7814885722701294,1,1
SIM,2021,Centro-Sul - Noroeste,2.521073215374706,0.011699750562096808,0.4211910202354851,1
SIM,2021,Médio Paraíba - Noroeste,0.8215679688427153,0.4113228256639286,1,1
SIM,2021,Metropolitana I - Noroeste,0.7747925662370716,0.4384622426166871,1,1
SIM,2021,Metropolitana II - Noroeste,1.0511409441271071,0.2931938615957564,1,1
SIM,2021,Baía da Ilha Grande - Norte,-0.1934931872872277,0.84657274100017,1,1
SIM,2021,Baixada Litorânea - Norte,0.6022527963661695,0.5470058766499502,1,1
SIM,2021,Centro-Sul - Norte,2.656251807130791,0.007901458975726455,0.2844525231261524,1
SIM,2021,Médio Paraíba - Norte,1.1087989924203068,0.2675169052519835,1,1
SIM,2021,Metropolitana I - Norte,1.0663343501574014,0.28627252689005267,1,1
SIM,2021,Metropolitana II - Norte,1.3064136152865276,0.19141193818967142,1,1
SIM,2021,Noroeste - Norte,0.36908038768507967,0.7120678069321814,1,1
SIM,2021,Baía da Ilha Grande - Serrana,-0.43587957443999176,0.6629241054007275,1,1
SIM,2021,Baixada Litorânea - Serrana,0.3101178995170735,0.7564713009873718,1,1
SIM,2021,Centro-Sul - Serrana,2.589484460967563,0.009611976084438204,0.34603113903977534,1
SIM,2021,Médio Paraíba - Serrana,0.865839260401687,0.3865783158424139,1,1
SIM,2021,Metropolitana I - Serrana,0.8182407670288194,0.4132197210919525,1,1
SIM,2021,Metropolitana II - Serrana,1.0942958875939182,0.2738252283540655,1,1
SIM,2021,Noroeste - Serrana,0.030451768158387793,0.9757067589569242,1,1
SIM,2021,Norte - Serrana,-0.3471415434897421,0.7284849846096679,1,1
SIM,2022,Baía da Ilha Grande - Baixada Litorânea,0.09102572966474394,0.9274721466050717,1,1
SIM,2022,Baía da Ilha Grande - Centro-Sul,-0.5290870536763235,0.5967450619068257,1,1
SIM,2022,Baixada Litorânea - Centro-Sul,-0.9127813021035464,0.3613575741081347,1,1
SIM,2022,Baía da Ilha Grande - Médio Paraíba,-1.2860600468612544,0.19842210625929138,1,1
SIM,2022,Baixada Litorânea - Médio Paraíba,-2.0787525396766497,0.03764010115814052,1,1
SIM,2022,Centro-Sul - Médio Paraíba,-1.1253835628543996,0.2604265333183038,1,1
SIM,2022,Baía da Ilha Grande - Metropolitana I,-1.3440777933361983,0.178923232218321,1,1
SIM,2022,Baixada Litorânea - Metropolitana I,-2.16621758342181,0.030294564103984196,1,1
SIM,2022,Centro-Sul - Metropolitana I,-1.21284860659956,0.22518770779549369,1,1
SIM,2022,Médio Paraíba - Metropolitana I,-0.09173411178551379,0.9269092943617924,1,1
SIM,2022,Baía da Ilha Grande - Metropolitana II,-1.8100975584934174,0.07028065954391484,1,1
SIM,2022,Baixada Litorânea - Metropolitana II,-2.7567782137422867,0.0058373930144966935,0.21014614852188096,1
SIM,2022,Centro-Sul - Metropolitana II,-1.8683421336893358,0.061714397287124606,1,1
SIM,2022,Médio Paraíba - Metropolitana II,-0.8540111388428752,0.3930988176237446,1,1
SIM,2022,Metropolitana I - Metropolitana II,-0.7690818543170643,0.44184471956255217,1,1
SIM,2022,Baía da Ilha Grande - Noroeste,-1.4887171406219282,0.1365618694410019,1,1
SIM,2022,Baixada Litorânea - Noroeste,-2.4094364497930494,0.01597717834357867,0.5751784203688322,1
SIM,2022,Centro-Sul - Noroeste,-1.4389499661782823,0.1501646992193633,1,1
SIM,2022,Médio Paraíba - Noroeste,-0.30823790947821605,0.757901308223088,1,1
SIM,2022,Metropolitana I - Noroeste,-0.2146871042669287,0.8300112774627557,1,1
SIM,2022,Metropolitana II - Noroeste,0.5838851733177962,0.5592975690795237,1,1
SIM,2022,Baía da Ilha Grande - Norte,-0.5679961304237967,0.5700375954637487,1,1
SIM,2022,Baixada Litorânea - Norte,-0.9545480411578093,0.3398063036583998,1,1
SIM,2022,Centro-Sul - Norte,-0.06611196110485822,0.9472886881021502,1,1
SIM,2022,Médio Paraíba - Norte,1.023869707894496,0.3058968197627686,1,1
SIM,2022,Metropolitana I - Norte,1.1087989924203068,0.2675169052519835,1,1
SIM,2022,Metropolitana II - Norte,1.7565966854190471,0.07898657835539476,1,1
SIM,2022,Noroeste - Norte,1.325736752564806,0.18492690917587695,1,1
SIM,2022,Baía da Ilha Grande - Serrana,-1.164681435239978,0.24414796640610809,1,1
SIM,2022,Baixada Litorânea - Serrana,-1.934360398237745,0.05306883196373093,1,1
SIM,2022,Centro-Sul - Serrana,-0.9484439093563828,0.34290351485103615,1,1
SIM,2022,Médio Paraíba - Serrana,0.22665949225175042,0.8206885278253854,1,1
SIM,2022,Metropolitana I - Serrana,0.32185647899748565,0.7475614248831266,1,1
SIM,2022,Metropolitana II - Serrana,1.0901218409788107,0.2756594764899955,1,1
SIM,2022,Noroeste - Serrana,0.5518715176774415,0.581036383778025,1,1
SIM,2022,Norte - Serrana,-0.8480271373025972,0.3964228577456748,1,1
SIM,2023,Baía da Ilha Grande - Baixada Litorânea,-0.48167781947593635,0.6300348350705005,1,1
SIM,2023,Baía da Ilha Grande - Centro-Sul,-1.5398519268285835,0.12359645112592907,1,1
SIM,2023,Baixada Litorânea - Centro-Sul,-1.5575901118464186,0.11933044419165023,1,1
SIM,2023,Baía da Ilha Grande - Médio Paraíba,-1.4794525351110674,0.13901940815261032,1,1
SIM,2023,Baixada Litorânea - Médio Paraíba,-1.489821245125902,0.13627124343828334,1,1
SIM,2023,Centro-Sul - Médio Paraíba,0.13702856853408457,0.8910082136767935,1,1
SIM,2023,Baía da Ilha Grande - Metropolitana I,-1.871072323816938,0.06133505710091182,1,1
SIM,2023,Baixada Litorânea - Metropolitana I,-2.080210290405736,0.037506248799117306,1,1
SIM,2023,Centro-Sul - Metropolitana I,-0.4533604767457493,0.6502891913730701,1,1
SIM,2023,Médio Paraíba - Metropolitana I,-0.619205254552218,0.5357811507226055,1,1
SIM,2023,Baía da Ilha Grande - Metropolitana II,-2.028557608656416,0.04250337000485649,1,1
SIM,2023,Baixada Litorânea - Metropolitana II,-2.253240537382,0.02424398671889581,0.8727835218802491,1
SIM,2023,Centro-Sul - Metropolitana II,-0.737193648484304,0.46100459540592603,1,1
SIM,2023,Médio Paraíba - Metropolitana II,-0.9011940746905474,0.36748514084661194,1,1
SIM,2023,Metropolitana I - Metropolitana II,-0.3279214041413246,0.7429710896161625,1,1
SIM,2023,Baía da Ilha Grande - Noroeste,-1.613151705245916,0.10671155284595159,1,1
SIM,2023,Baixada Litorânea - Noroeste,-1.7026318971533598,0.08863697693253819,1,1
SIM,2023,Centro-Sul - Noroeste,-0.046572393003390215,0.9628540353387356,1,1
SIM,2023,Médio Paraíba - Noroeste,-0.1954971955056384,0.8450037329871435,1,1
SIM,2023,Metropolitana I - Noroeste,0.4359707396705511,0.6628579592395814,1,1
SIM,2023,Metropolitana II - Noroeste,0.7359462930440491,0.4617633830072942,1,1
SIM,2023,Baía da Ilha Grande - Norte,-1.3856608896053058,0.1658504759375648,1,1
SIM,2023,Baixada Litorânea - Norte,-1.320427935491542,0.18669218176736718,1,1
SIM,2023,Centro-Sul - Norte,0.19561895340615426,0.8449084242184715,1,1
SIM,2023,Médio Paraíba - Norte,0.07077440377150918,0.9435773035582752,1,1
SIM,2023,Metropolitana I - Norte,0.6440470743207319,0.5195449087762012,1,1
SIM,2023,Metropolitana II - Norte,0.9091932592872455,0.3632481217045016,1,1
SIM,2023,Noroeste - Norte,0.25245098517659426,0.8006924954779313,1,1
SIM,2023,Baía da Ilha Grande - Serrana,-0.745620365279986,0.4558967770874022,1,1
SIM,2023,Baixada Litorânea - Serrana,-0.3798944269084148,0.7040237844485149,1,1
SIM,2023,Centro-Sul - Serrana,1.302495177971708,0.19274716528989258,1,1
SIM,2023,Médio Paraíba - Serrana,1.2216946632369357,0.22182311520354395,1,1
SIM,2023,Metropolitana I - Serrana,1.8642743237706485,0.062283190637122524,1,1
SIM,2023,Metropolitana II - Serrana,2.0550222835044076,0.039876852448952706,1,1
SIM,2023,Noroeste - Serrana,1.4510000406698265,0.14677984888467646,1,1
SIM,2023,Norte - Serrana,1.0518597470069955,0.292863902292731,1,1
